day_num;timestamp;avg_watt;min_watt;max_watt;
29714;18.06.25, 08:15:14;348,944;346,289;350,753;
29715;18.06.25, 08:15:15;346,042;343,467;347,335;
29716;18.06.25, 08:15:16;346,210;343,407;348,194;
29717;18.06.25, 08:15:17;347,816;342,006;349,648;
29718;18.06.25, 08:15:18;347,056;343,625;349,902;
29719;18.06.25, 08:15:19;349,137;344,267;353,986;
29720;18.06.25, 08:15:20;347,000;345,022;350,270;
29721;18.06.25, 08:15:21;351,691;346,393;358,809;
29722;18.06.25, 08:15:22;350,509;344,555;363,134;
29723;18.06.25, 08:15:23;347,999;345,759;350,435;
29724;18.06.25, 08:15:24;346,838;343,746;348,527;
29725;18.06.25, 08:15:25;346,027;343,566;349,320;
29726;18.06.25, 08:15:26;345,496;343,945;346,582;
29727;18.06.25, 08:15:27;348,110;345,075;352,645;
29728;18.06.25, 08:15:28;345,432;341,313;349,610;
29729;18.06.25, 08:15:29;346,392;341,624;351,224;
29730;18.06.25, 08:15:30;348,848;345,796;351,381;
29731;18.06.25, 08:15:31;347,272;344,945;350,158;
29732;18.06.25, 08:15:32;346,815;345,319;349,299;
29733;18.06.25, 08:15:33;343,189;340,803;345,386;
29734;18.06.25, 08:15:34;346,310;343,403;350,473;
29735;18.06.25, 08:15:35;345,926;342,992;348,758;
29736;18.06.25, 08:15:36;343,272;341,094;345,615;
29737;18.06.25, 08:15:37;346,989;345,194;351,796;
29738;18.06.25, 08:15:38;345,475;343,799;347,959;
29739;18.06.25, 08:15:39;345,599;342,481;348,366;
29740;18.06.25, 08:15:40;344,998;342,301;346,449;
29741;18.06.25, 08:15:41;344,765;340,893;346,255;
29742;18.06.25, 08:15:42;346,825;345,072;349,958;
29743;18.06.25, 08:15:43;345,597;344,164;346,486;
29744;18.06.25, 08:15:44;347,805;343,262;350,196;
29745;18.06.25, 08:15:45;345,304;340,197;351,504;
29746;18.06.25, 08:15:46;345,918;343,224;349,850;
29747;18.06.25, 08:15:47;344,321;341,524;346,398;
29748;18.06.25, 08:15:48;344,107;341,789;347,268;
29749;18.06.25, 08:15:49;345,100;343,208;349,624;
29750;18.06.25, 08:15:50;352,440;345,081;362,883;
29751;18.06.25, 08:15:51;362,289;358,582;365,709;
29752;18.06.25, 08:15:52;363,398;360,097;366,493;
29753;18.06.25, 08:15:53;364,736;359,699;373,645;
29754;18.06.25, 08:15:54;361,610;359,345;364,371;
29755;18.06.25, 08:15:55;361,609;356,197;368,018;
29756;18.06.25, 08:15:56;364,006;360,913;370,782;
29757;18.06.25, 08:15:57;365,595;363,097;369,502;
29758;18.06.25, 08:15:58;363,448;361,196;366,235;
29759;18.06.25, 08:15:59;364,358;357,424;370,305;
29760;18.06.25, 08:16:00;362,453;357,523;367,609;
29761;18.06.25, 08:16:01;355,261;349,784;361,704;
29762;18.06.25, 08:16:02;353,730;348,714;357,665;
29763;18.06.25, 08:16:03;352,049;346,572;357,470;
29764;18.06.25, 08:16:04;351,913;349,887;354,601;
29765;18.06.25, 08:16:05;353,401;347,561;356,965;
29766;18.06.25, 08:16:06;352,474;349,622;355,381;
29767;18.06.25, 08:16:07;349,511;344,941;352,764;
29768;18.06.25, 08:16:08;349,064;346,833;350,399;
29769;18.06.25, 08:16:09;348,847;345,602;352,444;
29770;18.06.25, 08:16:10;348,080;346,052;350,616;
29771;18.06.25, 08:16:11;346,533;343,984;352,267;
29772;18.06.25, 08:16:12;345,137;341,730;348,902;
29773;18.06.25, 08:16:13;347,002;345,386;348,791;
29774;18.06.25, 08:16:14;346,103;341,865;349,205;
29775;18.06.25, 08:16:15;343,081;340,367;346,388;
29776;18.06.25, 08:16:16;346,522;342,913;350,854;
29777;18.06.25, 08:16:17;344,442;343,085;348,453;
29778;18.06.25, 08:16:18;344,001;341,926;344,918;
29779;18.06.25, 08:16:19;343,553;341,841;345,167;
29780;18.06.25, 08:16:20;346,564;343,411;350,176;
29781;18.06.25, 08:16:21;343,711;341,240;347,249;
29782;18.06.25, 08:16:22;345,761;342,044;350,425;
29783;18.06.25, 08:16:23;346,857;343,826;352,280;
29784;18.06.25, 08:16:24;347,380;340,202;360,582;
29785;18.06.25, 08:16:25;348,456;346,500;351,139;
29786;18.06.25, 08:16:26;345,685;341,172;348,719;
29787;18.06.25, 08:16:27;346,525;344,478;350,152;
29788;18.06.25, 08:16:28;348,958;347,225;350,857;
29789;18.06.25, 08:16:29;347,030;341,875;350,120;
29790;18.06.25, 08:16:30;346,030;342,312;350,362;
29791;18.06.25, 08:16:31;346,897;344,014;349,237;
29792;18.06.25, 08:16:32;345,897;344,154;348,624;
29793;18.06.25, 08:16:33;346,845;340,884;352,110;
29794;18.06.25, 08:16:34;345,602;343,038;348,255;
29795;18.06.25, 08:16:35;346,064;342,865;349,624;
29796;18.06.25, 08:16:36;346,874;343,112;350,668;
29797;18.06.25, 08:16:37;346,460;341,653;348,865;
29798;18.06.25, 08:16:38;345,069;343,625;347,860;
29799;18.06.25, 08:16:39;348,705;346,317;352,800;
29800;18.06.25, 08:16:40;345,914;342,459;347,549;
29801;18.06.25, 08:16:41;346,500;345,085;348,438;
29802;18.06.25, 08:16:42;348,387;346,337;351,267;
29803;18.06.25, 08:16:43;349,218;344,212;355,849;
29804;18.06.25, 08:16:44;347,506;346,906;348,797;
29805;18.06.25, 08:16:45;347,591;346,064;349,049;
29806;18.06.25, 08:16:46;348,731;346,588;351,779;
29807;18.06.25, 08:16:47;347,150;343,774;350,860;
29808;18.06.25, 08:16:48;345,619;339,871;352,207;
29809;18.06.25, 08:16:49;345,131;343,007;349,107;
29810;18.06.25, 08:16:50;344,667;342,908;346,491;
29811;18.06.25, 08:16:51;343,987;339,021;346,774;
29812;18.06.25, 08:16:52;344,197;341,999;346,131;
29813;18.06.25, 08:16:53;343,465;341,802;345,750;
29814;18.06.25, 08:16:54;344,934;342,074;347,372;
29815;18.06.25, 08:16:55;344,108;338,831;349,543;
29816;18.06.25, 08:16:56;353,062;347,815;364,668;
29817;18.06.25, 08:16:57;347,912;342,086;352,891;
29818;18.06.25, 08:16:58;348,778;345,084;352,212;
29819;18.06.25, 08:16:59;346,613;344,297;349,381;
29820;18.06.25, 08:17:00;350,473;348,514;352,977;
29821;18.06.25, 08:17:01;349,869;347,446;354,591;
29822;18.06.25, 08:17:02;348,387;345,578;352,446;
29823;18.06.25, 08:17:03;350,552;346,058;354,307;
29824;18.06.25, 08:17:04;351,268;349,654;352,910;
29825;18.06.25, 08:17:05;352,723;350,123;358,437;
29826;18.06.25, 08:17:06;348,874;347,538;350,903;
29827;18.06.25, 08:17:07;350,541;347,847;353,826;
29828;18.06.25, 08:17:08;346,666;344,597;351,063;
29829;18.06.25, 08:17:09;347,705;341,882;351,240;
29830;18.06.25, 08:17:10;348,206;346,137;350,288;
29831;18.06.25, 08:17:11;345,312;343,715;346,884;
29832;18.06.25, 08:17:12;348,307;345,473;350,153;
29833;18.06.25, 08:17:13;345,681;343,585;346,839;
29834;18.06.25, 08:17:14;344,673;342,073;347,017;
29835;18.06.25, 08:17:15;347,042;345,075;347,976;
29836;18.06.25, 08:17:16;344,430;341,624;348,204;
29837;18.06.25, 08:17:17;343,312;342,619;345,005;
29838;18.06.25, 08:17:18;347,980;344,642;350,926;
29839;18.06.25, 08:17:19;343,182;341,589;345,339;
29840;18.06.25, 08:17:20;343,912;342,182;345,012;
29841;18.06.25, 08:17:21;345,027;341,361;350,944;
29842;18.06.25, 08:17:22;344,576;341,173;346,336;
29843;18.06.25, 08:17:23;346,823;345,249;349,825;
29844;18.06.25, 08:17:24;346,379;343,766;350,134;
29845;18.06.25, 08:17:25;345,709;342,003;348,570;
29846;18.06.25, 08:17:26;345,425;343,684;347,234;
29847;18.06.25, 08:17:27;349,846;344,356;361,831;
29848;18.06.25, 08:17:28;346,107;341,315;349,712;
29849;18.06.25, 08:17:29;345,148;342,294;349,064;
29850;18.06.25, 08:17:30;346,806;343,270;348,648;
29851;18.06.25, 08:17:31;345,784;342,828;348,544;
29852;18.06.25, 08:17:32;345,636;344,373;348,495;
29853;18.06.25, 08:17:33;345,714;342,062;352,704;
29854;18.06.25, 08:17:34;346,826;343,813;349,248;
29855;18.06.25, 08:17:35;346,477;345,083;347,654;
29856;18.06.25, 08:17:36;345,775;343,993;347,278;
29857;18.06.25, 08:17:37;346,417;344,270;350,718;
29858;18.06.25, 08:17:38;344,739;343,984;345,560;
29859;18.06.25, 08:17:39;344,150;341,172;347,049;
29860;18.06.25, 08:17:40;346,324;344,136;347,499;
29861;18.06.25, 08:17:41;345,982;343,788;349,116;
29862;18.06.25, 08:17:42;344,647;342,472;346,460;
29863;18.06.25, 08:17:43;344,290;341,329;348,317;
29864;18.06.25, 08:17:44;347,374;346,074;350,327;
29865;18.06.25, 08:17:45;343,795;340,517;346,829;
29866;18.06.25, 08:17:46;343,131;341,195;345,141;
29867;18.06.25, 08:17:47;346,678;341,080;351,199;
29868;18.06.25, 08:17:48;342,808;340,057;344,453;
29869;18.06.25, 08:17:49;346,450;342,233;352,872;
29870;18.06.25, 08:17:50;346,808;340,675;357,939;
29871;18.06.25, 08:17:51;344,027;338,906;350,214;
29872;18.06.25, 08:17:52;344,591;342,864;346,701;
29873;18.06.25, 08:17:53;344,386;342,756;346,374;
29874;18.06.25, 08:17:54;344,314;340,606;347,367;
29875;18.06.25, 08:17:55;341,759;339,764;343,025;
29876;18.06.25, 08:17:56;345,538;341,996;349,699;
29877;18.06.25, 08:17:57;345,812;342,076;348,285;
29878;18.06.25, 08:17:58;347,367;343,499;350,704;
29879;18.06.25, 08:17:59;345,714;344,883;346,954;
29880;18.06.25, 08:18:00;348,374;345,946;352,115;
29881;18.06.25, 08:18:01;345,830;343,823;348,890;
29882;18.06.25, 08:18:02;343,331;340,894;345,626;
29883;18.06.25, 08:18:03;343,856;342,379;345,238;
29884;18.06.25, 08:18:04;344,546;343,187;346,015;
29885;18.06.25, 08:18:05;344,158;342,119;346,088;
29886;18.06.25, 08:18:06;344,877;342,625;348,349;
29887;18.06.25, 08:18:07;344,173;341,272;348,811;
29888;18.06.25, 08:18:08;345,348;342,519;350,122;
29889;18.06.25, 08:18:09;345,542;343,646;347,144;
29890;18.06.25, 08:18:10;344,029;341,149;347,797;
29891;18.06.25, 08:18:11;344,656;341,913;346,710;
29892;18.06.25, 08:18:12;345,538;343,617;351,845;
29893;18.06.25, 08:18:13;346,093;342,298;348,512;
29894;18.06.25, 08:18:14;344,091;342,165;346,745;
29895;18.06.25, 08:18:15;347,445;343,432;350,043;
29896;18.06.25, 08:18:16;346,892;342,510;350,581;
29897;18.06.25, 08:18:17;342,647;341,788;343,269;
29898;18.06.25, 08:18:18;345,647;343,333;348,210;
29899;18.06.25, 08:18:19;344,730;343,698;346,292;
29900;18.06.25, 08:18:20;345,718;343,132;347,244;
29901;18.06.25, 08:18:21;342,856;339,838;346,580;
29902;18.06.25, 08:18:22;343,531;339,310;347,454;
29903;18.06.25, 08:18:23;342,529;340,693;344,846;
29904;18.06.25, 08:18:24;345,622;342,884;348,278;
29905;18.06.25, 08:18:25;345,247;342,830;348,254;
29906;18.06.25, 08:18:26;346,245;344,411;348,052;
29907;18.06.25, 08:18:27;345,396;342,770;347,185;
29908;18.06.25, 08:18:28;345,720;344,149;347,523;
29909;18.06.25, 08:18:29;347,639;344,356;352,368;
29910;18.06.25, 08:18:30;342,845;339,262;346,523;
29911;18.06.25, 08:18:31;344,256;341,989;346,494;
29912;18.06.25, 08:18:32;343,920;339,957;348,186;
29913;18.06.25, 08:18:33;344,888;342,140;348,600;
29914;18.06.25, 08:18:34;343,602;341,603;346,188;
29915;18.06.25, 08:18:35;349,227;345,214;355,227;
29916;18.06.25, 08:18:36;346,042;343,514;348,479;
29917;18.06.25, 08:18:37;342,648;341,329;345,240;
29918;18.06.25, 08:18:38;345,935;342,429;348,616;
29919;18.06.25, 08:18:39;346,807;344,042;349,616;
29920;18.06.25, 08:18:40;346,902;343,279;348,724;
29921;18.06.25, 08:18:41;344,779;343,539;346,093;
29922;18.06.25, 08:18:42;345,208;341,087;348,526;
29923;18.06.25, 08:18:43;345,841;341,886;349,338;
29924;18.06.25, 08:18:44;344,971;342,383;348,998;
29925;18.06.25, 08:18:45;348,224;346,631;349,368;
29926;18.06.25, 08:18:46;344,396;339,790;347,557;
29927;18.06.25, 08:18:47;342,787;341,089;345,523;
29928;18.06.25, 08:18:48;345,932;345,296;346,695;
29929;18.06.25, 08:18:49;346,039;342,393;352,491;
29930;18.06.25, 08:18:50;343,165;341,825;345,820;
29931;18.06.25, 08:18:51;342,936;340,204;345,904;
29932;18.06.25, 08:18:52;346,582;342,833;349,013;
29933;18.06.25, 08:18:53;346,418;341,320;350,417;
29934;18.06.25, 08:18:54;344,748;341,728;346,366;
29935;18.06.25, 08:18:55;343,270;341,206;344,779;
29936;18.06.25, 08:18:56;346,164;343,428;348,175;
29937;18.06.25, 08:18:57;347,844;344,045;349,155;
29938;18.06.25, 08:18:58;346,620;339,825;349,627;
29939;18.06.25, 08:18:59;349,009;342,036;354,487;
29940;18.06.25, 08:19:00;345,871;340,098;355,680;
29941;18.06.25, 08:19:01;351,577;347,734;361,815;
29942;18.06.25, 08:19:02;347,812;345,374;350,252;
29943;18.06.25, 08:19:03;345,221;341,922;351,188;
29944;18.06.25, 08:19:04;344,359;340,970;348,513;
29945;18.06.25, 08:19:05;344,088;342,464;346,940;
29946;18.06.25, 08:19:06;345,030;342,645;346,793;
29947;18.06.25, 08:19:07;343,388;341,110;345,855;
29948;18.06.25, 08:19:08;345,316;341,785;347,274;
29949;18.06.25, 08:19:09;345,033;341,232;347,327;
29950;18.06.25, 08:19:10;345,775;341,736;349,181;
29951;18.06.25, 08:19:11;348,156;347,091;349,104;
29952;18.06.25, 08:19:12;346,308;343,636;348,742;
29953;18.06.25, 08:19:13;342,972;340,914;347,564;
29954;18.06.25, 08:19:14;345,158;342,378;346,783;
29955;18.06.25, 08:19:15;344,150;340,710;347,685;
29956;18.06.25, 08:19:16;344,935;341,395;348,236;
29957;18.06.25, 08:19:17;344,646;342,748;347,275;
29958;18.06.25, 08:19:18;348,138;345,803;349,893;
29959;18.06.25, 08:19:19;342,683;340,571;343,684;
29960;18.06.25, 08:19:20;344,974;342,956;347,463;
29961;18.06.25, 08:19:21;348,879;346,528;350,883;
29962;18.06.25, 08:19:22;344,021;340,759;345,766;
29963;18.06.25, 08:19:23;344,381;342,274;347,418;
29964;18.06.25, 08:19:24;345,627;344,329;347,097;
29965;18.06.25, 08:19:25;346,093;342,888;348,581;
29966;18.06.25, 08:19:26;346,795;342,740;349,932;
29967;18.06.25, 08:19:27;343,173;339,659;346,717;
29968;18.06.25, 08:19:28;346,145;344,515;348,186;
29969;18.06.25, 08:19:29;344,125;342,521;346,763;
29970;18.06.25, 08:19:30;343,703;339,093;347,072;
29971;18.06.25, 08:19:31;342,764;339,617;345,877;
29972;18.06.25, 08:19:32;349,514;344,543;357,805;
29973;18.06.25, 08:19:33;345,347;343,358;348,111;
29974;18.06.25, 08:19:34;345,340;344,180;346,151;
29975;18.06.25, 08:19:35;344,391;341,562;348,022;
29976;18.06.25, 08:19:36;345,309;344,128;346,212;
29977;18.06.25, 08:19:37;346,581;345,165;347,382;
29978;18.06.25, 08:19:38;343,885;342,823;345,020;
29979;18.06.25, 08:19:39;346,579;341,287;351,664;
29980;18.06.25, 08:19:40;347,366;344,653;350,835;
29981;18.06.25, 08:19:41;346,282;343,030;349,279;
29982;18.06.25, 08:19:42;342,475;340,963;345,974;
29983;18.06.25, 08:19:43;348,049;341,221;350,773;
29984;18.06.25, 08:19:44;344,988;343,732;347,651;
29985;18.06.25, 08:19:45;345,753;344,676;349,156;
29986;18.06.25, 08:19:46;344,083;341,507;347,033;
29987;18.06.25, 08:19:47;345,654;343,144;348,904;
29988;18.06.25, 08:19:48;344,845;343,105;347,826;
29989;18.06.25, 08:19:49;345,374;340,154;348,743;
29990;18.06.25, 08:19:50;346,385;342,962;348,507;
29991;18.06.25, 08:19:51;344,763;343,202;346,800;
29992;18.06.25, 08:19:52;347,085;344,148;349,528;
29993;18.06.25, 08:19:53;348,187;345,834;351,897;
29994;18.06.25, 08:19:54;342,753;340,128;344,116;
29995;18.06.25, 08:19:55;345,898;344,201;347,374;
29996;18.06.25, 08:19:56;345,376;343,369;348,410;
29997;18.06.25, 08:19:57;343,650;340,984;347,296;
29998;18.06.25, 08:19:58;346,104;343,573;347,471;
29999;18.06.25, 08:19:59;342,717;340,365;343,926;
30000;18.06.25, 08:20:00;346,459;342,313;351,189;
30001;18.06.25, 08:20:01;345,691;342,879;349,737;
30002;18.06.25, 08:20:02;345,642;339,637;349,882;
30003;18.06.25, 08:20:03;352,426;346,207;363,578;
30004;18.06.25, 08:20:04;346,443;343,778;349,346;
30005;18.06.25, 08:20:05;346,114;343,188;351,095;
30006;18.06.25, 08:20:06;344,629;341,700;348,649;
30007;18.06.25, 08:20:07;342,860;340,239;345,796;
30008;18.06.25, 08:20:08;345,695;343,447;347,602;
30009;18.06.25, 08:20:09;345,674;343,459;348,195;
30010;18.06.25, 08:20:10;344,852;343,807;347,184;
30011;18.06.25, 08:20:11;345,313;342,058;348,890;
30012;18.06.25, 08:20:12;344,785;341,546;346,890;
30013;18.06.25, 08:20:13;345,005;343,326;347,541;
30014;18.06.25, 08:20:14;346,336;343,128;351,860;
30015;18.06.25, 08:20:15;343,764;339,089;345,462;
30016;18.06.25, 08:20:16;346,759;345,004;348,584;
30017;18.06.25, 08:20:17;342,558;340,979;344,666;
30018;18.06.25, 08:20:18;345,252;343,475;346,834;
30019;18.06.25, 08:20:19;341,912;339,370;344,186;
30020;18.06.25, 08:20:20;346,709;342,927;349,715;
30021;18.06.25, 08:20:21;344,813;342,977;346,817;
30022;18.06.25, 08:20:22;347,633;342,551;350,657;
30023;18.06.25, 08:20:23;347,105;342,626;349,662;
30024;18.06.25, 08:20:24;345,070;342,767;347,806;
30025;18.06.25, 08:20:25;345,372;343,818;347,022;
30026;18.06.25, 08:20:26;345,488;341,833;348,773;
30027;18.06.25, 08:20:27;345,709;344,604;347,792;
30028;18.06.25, 08:20:28;347,870;343,099;351,114;
30029;18.06.25, 08:20:29;346,730;343,428;348,513;
30030;18.06.25, 08:20:30;346,322;343,776;351,014;
30031;18.06.25, 08:20:31;346,862;342,036;351,203;
30032;18.06.25, 08:20:32;345,861;342,750;347,567;
30033;18.06.25, 08:20:33;345,688;343,798;347,176;
30034;18.06.25, 08:20:34;349,518;345,291;359,583;
30035;18.06.25, 08:20:35;345,254;342,902;346,581;
30036;18.06.25, 08:20:36;344,366;341,537;346,552;
30037;18.06.25, 08:20:37;348,363;345,757;350,509;
30038;18.06.25, 08:20:38;345,329;341,904;350,804;
30039;18.06.25, 08:20:39;346,407;345,242;347,834;
30040;18.06.25, 08:20:40;346,116;343,995;348,141;
30041;18.06.25, 08:20:41;344,816;342,209;348,023;
30042;18.06.25, 08:20:42;343,874;342,946;346,800;
30043;18.06.25, 08:20:43;343,348;339,375;346,002;
30044;18.06.25, 08:20:44;346,202;344,031;348,613;
30045;18.06.25, 08:20:45;345,996;343,590;347,964;
30046;18.06.25, 08:20:46;345,335;342,026;346,928;
30047;18.06.25, 08:20:47;347,364;344,785;350,992;
30048;18.06.25, 08:20:48;346,238;344,976;347,078;
30049;18.06.25, 08:20:49;345,732;343,915;349,626;
30050;18.06.25, 08:20:50;344,735;341,865;347,908;
30051;18.06.25, 08:20:51;345,456;342,545;348,419;
30052;18.06.25, 08:20:52;344,510;341,588;348,256;
30053;18.06.25, 08:20:53;344,637;342,526;346,251;
30054;18.06.25, 08:20:54;346,732;344,340;349,296;
30055;18.06.25, 08:20:55;345,192;342,346;347,744;
30056;18.06.25, 08:20:56;345,241;341,909;347,283;
30057;18.06.25, 08:20:57;346,383;344,418;347,600;
30058;18.06.25, 08:20:58;345,807;342,450;352,011;
30059;18.06.25, 08:20:59;348,061;345,760;352,477;
30060;18.06.25, 08:21:00;347,180;344,501;351,048;
30061;18.06.25, 08:21:01;346,110;343,813;348,801;
30062;18.06.25, 08:21:02;348,810;345,513;351,852;
30063;18.06.25, 08:21:03;349,570;347,413;351,420;
30064;18.06.25, 08:21:04;347,474;345,192;351,581;
30065;18.06.25, 08:21:05;348,388;345,098;355,306;
30066;18.06.25, 08:21:06;348,026;344,921;351,066;
30067;18.06.25, 08:21:07;345,498;343,953;347,183;
30068;18.06.25, 08:21:08;346,137;344,493;347,714;
30069;18.06.25, 08:21:09;344,025;341,501;346,515;
30070;18.06.25, 08:21:10;346,833;344,200;349,617;
30071;18.06.25, 08:21:11;344,947;343,075;348,102;
30072;18.06.25, 08:21:12;345,099;342,197;348,855;
30073;18.06.25, 08:21:13;347,274;340,635;352,712;
30074;18.06.25, 08:21:14;342,400;340,259;343,715;
30075;18.06.25, 08:21:15;343,972;342,270;346,167;
30076;18.06.25, 08:21:16;345,297;341,699;347,451;
30077;18.06.25, 08:21:17;345,410;343,028;349,022;
30078;18.06.25, 08:21:18;344,720;342,078;347,911;
30079;18.06.25, 08:21:19;345,733;344,680;347,810;
30080;18.06.25, 08:21:20;345,400;343,624;348,028;
30081;18.06.25, 08:21:21;344,783;343,480;347,214;
30082;18.06.25, 08:21:22;345,945;342,988;348,068;
30083;18.06.25, 08:21:23;343,258;341,601;345,364;
30084;18.06.25, 08:21:24;342,782;340,487;345,063;
30085;18.06.25, 08:21:25;346,926;344,291;349,368;
30086;18.06.25, 08:21:26;345,691;343,340;350,305;
30087;18.06.25, 08:21:27;348,037;346,301;350,404;
30088;18.06.25, 08:21:28;346,859;343,995;348,210;
30089;18.06.25, 08:21:29;346,762;343,107;349,522;
30090;18.06.25, 08:21:30;346,283;343,228;349,837;
30091;18.06.25, 08:21:31;343,745;339,482;346,827;
30092;18.06.25, 08:21:32;345,960;343,306;348,713;
30093;18.06.25, 08:21:33;346,173;343,850;350,510;
30094;18.06.25, 08:21:34;343,828;339,929;345,689;
30095;18.06.25, 08:21:35;342,952;339,600;347,040;
30096;18.06.25, 08:21:36;345,683;344,109;349,369;
30097;18.06.25, 08:21:37;350,002;344,365;358,220;
30098;18.06.25, 08:21:38;344,526;343,495;345,948;
30099;18.06.25, 08:21:39;344,567;342,516;348,278;
30100;18.06.25, 08:21:40;345,327;344,076;347,254;
30101;18.06.25, 08:21:41;344,965;343,382;346,611;
30102;18.06.25, 08:21:42;346,241;343,299;348,148;
30103;18.06.25, 08:21:43;344,429;342,050;346,425;
30104;18.06.25, 08:21:44;346,260;343,899;352,882;
30105;18.06.25, 08:21:45;345,101;341,522;348,670;
30106;18.06.25, 08:21:46;346,073;343,129;347,303;
30107;18.06.25, 08:21:47;346,596;344,844;349,290;
30108;18.06.25, 08:21:48;345,240;341,951;347,157;
30109;18.06.25, 08:21:49;343,999;339,804;347,243;
30110;18.06.25, 08:21:50;345,643;340,820;347,931;
30111;18.06.25, 08:21:51;344,006;341,956;345,301;
30112;18.06.25, 08:21:52;347,315;343,967;349,221;
30113;18.06.25, 08:21:53;345,135;343,796;346,201;
30114;18.06.25, 08:21:54;345,737;344,501;347,072;
30115;18.06.25, 08:21:55;345,289;343,740;347,365;
30116;18.06.25, 08:21:56;344,659;342,433;346,004;
30117;18.06.25, 08:21:57;346,694;342,908;352,162;
30118;18.06.25, 08:21:58;346,094;342,636;352,683;
30119;18.06.25, 08:21:59;342,619;340,877;344,109;
30120;18.06.25, 08:22:00;346,824;344,537;351,069;
30121;18.06.25, 08:22:01;341,859;339,087;346,701;
30122;18.06.25, 08:22:02;344,875;343,126;346,826;
30123;18.06.25, 08:22:03;345,189;343,039;348,279;
30124;18.06.25, 08:22:04;346,425;343,510;348,947;
30125;18.06.25, 08:22:05;343,933;342,921;344,833;
30126;18.06.25, 08:22:06;344,830;342,404;349,476;
30127;18.06.25, 08:22:07;346,588;343,685;348,647;
30128;18.06.25, 08:22:08;349,541;342,971;356,556;
30129;18.06.25, 08:22:09;347,635;344,659;351,548;
30130;18.06.25, 08:22:10;346,229;344,004;350,912;
30131;18.06.25, 08:22:11;345,837;343,748;348,922;
30132;18.06.25, 08:22:12;347,136;344,465;350,632;
30133;18.06.25, 08:22:13;345,548;343,725;348,070;
30134;18.06.25, 08:22:14;344,438;341,630;346,396;
30135;18.06.25, 08:22:15;344,240;342,204;347,682;
30136;18.06.25, 08:22:16;345,732;342,979;347,275;
30137;18.06.25, 08:22:17;344,708;343,275;346,912;
30138;18.06.25, 08:22:18;346,016;342,563;350,067;
30139;18.06.25, 08:22:19;346,421;343,998;349,826;
30140;18.06.25, 08:22:20;347,051;345,074;348,955;
30141;18.06.25, 08:22:21;348,961;346,573;351,810;
30142;18.06.25, 08:22:22;348,582;343,548;351,569;
30143;18.06.25, 08:22:23;349,221;347,477;351,669;
30144;18.06.25, 08:22:24;348,359;340,923;353,632;
30145;18.06.25, 08:22:25;349,227;346,542;351,282;
30146;18.06.25, 08:22:26;348,084;344,487;349,594;
30147;18.06.25, 08:22:27;349,146;346,472;350,787;
30148;18.06.25, 08:22:28;346,181;343,155;348,850;
30149;18.06.25, 08:22:29;350,476;346,478;355,588;
30150;18.06.25, 08:22:30;349,501;346,155;352,099;
30151;18.06.25, 08:22:31;348,158;345,865;350,550;
30152;18.06.25, 08:22:32;348,697;346,678;350,304;
30153;18.06.25, 08:22:33;346,900;344,775;352,062;
30154;18.06.25, 08:22:34;346,351;342,805;348,114;
30155;18.06.25, 08:22:35;346,196;343,363;349,811;
30156;18.06.25, 08:22:36;347,252;344,102;349,087;
30157;18.06.25, 08:22:37;347,084;345,304;348,520;
30158;18.06.25, 08:22:38;347,707;345,239;349,728;
30159;18.06.25, 08:22:39;351,752;345,198;364,294;
30160;18.06.25, 08:22:40;344,949;343,362;346,632;
30161;18.06.25, 08:22:41;343,137;341,856;344,975;
30162;18.06.25, 08:22:42;346,475;344,847;347,400;
30163;18.06.25, 08:22:43;346,746;343,823;350,022;
30164;18.06.25, 08:22:44;346,875;343,181;350,041;
30165;18.06.25, 08:22:45;346,435;344,972;349,196;
30166;18.06.25, 08:22:46;346,330;342,686;349,410;
30167;18.06.25, 08:22:47;347,414;344,899;349,599;
30168;18.06.25, 08:22:48;348,918;346,371;352,251;
30169;18.06.25, 08:22:49;349,110;345,851;352,505;
30170;18.06.25, 08:22:50;348,923;346,720;351,673;
30171;18.06.25, 08:22:51;350,296;348,159;351,353;
30172;18.06.25, 08:22:52;348,373;346,057;351,473;
30173;18.06.25, 08:22:53;348,132;343,676;351,590;
30174;18.06.25, 08:22:54;349,756;347,939;350,919;
30175;18.06.25, 08:22:55;349,149;345,925;354,356;
30176;18.06.25, 08:22:56;349,980;348,944;351,459;
30177;18.06.25, 08:22:57;351,018;346,789;353,298;
30178;18.06.25, 08:22:58;351,294;348,360;353,277;
30179;18.06.25, 08:22:59;350,815;348,653;351,845;
30180;18.06.25, 08:23:00;351,454;348,030;353,548;
30181;18.06.25, 08:23:01;349,717;348,066;351,949;
30182;18.06.25, 08:23:02;350,819;347,137;352,947;
30183;18.06.25, 08:23:03;348,430;346,191;350,514;
30184;18.06.25, 08:23:04;348,394;346,988;351,680;
30185;18.06.25, 08:23:05;347,858;345,341;350,871;
30186;18.06.25, 08:23:06;348,312;345,780;350,817;
30187;18.06.25, 08:23:07;348,314;346,378;350,378;
30188;18.06.25, 08:23:08;349,322;348,200;351,525;
30189;18.06.25, 08:23:09;345,481;343,846;347,470;
30190;18.06.25, 08:23:10;353,503;343,993;367,370;
30191;18.06.25, 08:23:11;349,125;346,800;350,957;
30192;18.06.25, 08:23:12;349,283;345,785;354,172;
30193;18.06.25, 08:23:13;346,600;344,218;349,434;
30194;18.06.25, 08:23:14;345,488;342,299;347,218;
